Time,Temperature°C,Humidity%
2021-06-24 22:37:53,34.5,23.7
2021-06-24 22:47:53,34.5,24.3
2021-06-24 22:57:53,34.5,24.3
Average Hour 22,34.56666666666667,23.900000000000002
2021-06-24 23:07:53,34.4,24.9
2021-06-24 23:17:53,34.4,24.9
2021-06-24 23:27:53,34.3,24.9
2021-06-24 23:37:53,34.3,24.9
2021-06-24 23:47:53,34.2,24.9
2021-06-24 23:57:53,34.1,24.9
Average Hour 23,34.283333333333324,24.900000000000002
2021-06-25 00:07:53,34.1,24.9
2021-06-25 00:17:53,34.0,24.9
2021-06-25 00:27:53,34.0,24.9
2021-06-25 00:37:53,33.9,24.9
2021-06-25 00:47:53,33.9,24.9
2021-06-25 00:57:53,33.9,24.9
Average Hour 0,33.96666666666667,24.900000000000002
2021-06-25 01:07:53,33.8,25.5
2021-06-25 01:17:53,33.8,25.5
2021-06-25 01:27:53,33.7,25.5
2021-06-25 01:37:53,33.7,25.5
2021-06-25 01:47:53,33.6,26.0
2021-06-25 01:57:53,33.6,26.0
Average Hour 1,33.699999999999996,25.666666666666668
2021-06-25 02:07:53,33.5,26.0
2021-06-25 02:17:53,33.5,26.0
2021-06-25 02:27:53,33.5,26.0
2021-06-25 02:37:53,33.4,26.0
2021-06-25 02:47:53,33.4,26.0
2021-06-25 02:57:53,33.3,26.0
Average Hour 2,33.43333333333334,26.0
2021-06-25 03:07:53,33.3,25.4
2021-06-25 03:17:53,33.2,26.0
2021-06-25 03:27:53,33.2,26.0
2021-06-25 03:37:53,33.1,26.0
2021-06-25 03:47:53,33.1,26.0
2021-06-25 03:57:53,33.0,26.0
Average Hour 3,33.15,25.900000000000002
2021-06-25 04:07:53,33.0,26.0
2021-06-25 04:17:53,33.0,26.0
2021-06-25 04:27:53,33.0,26.0
2021-06-25 04:37:53,32.9,26.0
2021-06-25 04:47:53,32.9,26.0
2021-06-25 04:57:53,32.8,26.0
Average Hour 4,32.93333333333334,26.0
2021-06-25 05:07:53,32.8,26.0
2021-06-25 05:17:53,32.7,26.0
2021-06-25 05:27:53,32.7,26.0
2021-06-25 05:37:53,32.7,26.0
2021-06-25 05:47:53,32.6,26.0
2021-06-25 05:57:53,32.6,26.0
Average Hour 5,32.68333333333333,26.0
2021-06-25 06:07:53,32.6,26.0
2021-06-25 06:17:53,32.6,26.0
2021-06-25 06:27:53,32.6,26.0
2021-06-25 06:37:53,33.0,26.0
2021-06-25 06:47:53,33.4,25.4
2021-06-25 06:57:53,33.7,24.9
Average Hour 6,32.98333333333334,25.71666666666667
2021-06-25 07:07:53,34.1,24.9
2021-06-25 07:17:53,34.4,24.9
2021-06-25 07:27:53,34.7,24.3
2021-06-25 07:37:53,34.8,23.7
2021-06-25 07:47:53,34.8,23.7
2021-06-25 07:57:53,34.8,23.7
Average Hour 7,34.6,24.2
2021-06-25 08:07:53,34.9,23.8
2021-06-25 08:17:53,34.9,23.8
2021-06-25 08:27:53,34.8,23.2
2021-06-25 08:37:53,34.8,23.8
2021-06-25 08:47:53,34.8,23.2
2021-06-25 08:57:53,34.8,23.2
Average Hour 8,34.833333333333336,23.5
2021-06-25 09:07:53,34.7,23.2
2021-06-25 09:17:53,34.6,23.8
2021-06-25 09:27:53,34.6,23.7
2021-06-25 09:37:53,34.5,23.7
2021-06-25 09:47:53,34.5,23.7
2021-06-25 09:57:53,34.5,23.7
Average Hour 9,34.56666666666667,23.633333333333336
2021-06-25 10:07:53,34.4,23.7
2021-06-25 10:17:53,34.4,23.7
2021-06-25 10:27:53,34.5,23.7
2021-06-25 10:37:53,34.5,23.7
2021-06-25 10:47:53,34.5,23.7
2021-06-25 10:57:53,34.6,23.7
Average Hour 10,34.483333333333334,23.7
2021-06-25 11:07:53,34.6,23.7
2021-06-25 11:17:53,34.7,23.7
2021-06-25 11:27:53,34.7,23.7
2021-06-25 11:37:53,34.7,23.7
2021-06-25 11:47:53,34.8,23.8
2021-06-25 11:57:53,34.9,23.8
Average Hour 11,34.733333333333334,23.733333333333334
2021-06-25 12:07:53,34.9,23.8
2021-06-25 12:17:53,35.0,23.8
2021-06-25 12:27:53,35.1,23.8
2021-06-25 12:37:53,35.1,23.2
2021-06-25 12:47:53,35.2,22.6
2021-06-25 12:57:53,35.2,23.2
Average Hour 12,35.083333333333336,23.400000000000002
2021-06-25 13:07:53,35.3,22.6
2021-06-25 13:17:53,35.3,22.6
2021-06-25 13:27:53,35.4,22.6
2021-06-25 13:37:53,35.5,22.6
2021-06-25 13:47:53,35.5,22.6
2021-06-25 13:57:53,35.6,22.6
Average Hour 13,35.43333333333333,22.599999999999998
2021-06-25 14:07:53,35.6,22.6
2021-06-25 14:17:53,35.7,22.6
2021-06-25 14:27:53,35.7,22.6
2021-06-25 14:37:53,35.7,22.6
2021-06-25 14:47:53,35.8,22.6
2021-06-25 14:57:53,35.8,22.6
Average Hour 14,35.71666666666667,22.599999999999998
2021-06-25 15:07:53,35.9,22.6
2021-06-25 15:17:53,35.9,22.6
2021-06-25 15:27:53,35.9,22.6
2021-06-25 15:37:53,36.0,22.6
2021-06-25 15:47:53,36.0,22.6
2021-06-25 15:57:53,36.0,22.6
Average Hour 15,35.949999999999996,22.599999999999998
2021-06-25 16:07:53,36.0,22.6
2021-06-25 16:17:53,36.0,22.6
2021-06-25 16:27:53,36.0,22.6
2021-06-25 16:37:53,36.0,22.0
2021-06-25 16:47:53,36.0,22.6
2021-06-25 16:57:53,36.0,22.6
Average Hour 16,36.0,22.5
2021-06-25 17:07:53,36.0,22.6
2021-06-25 17:17:53,36.0,22.6
2021-06-25 17:27:53,36.0,22.0
2021-06-25 17:37:53,36.0,22.6
2021-06-25 17:47:53,36.0,22.0
2021-06-25 17:57:53,36.0,22.0
Average Hour 17,36.0,22.3
2021-06-25 18:07:53,36.0,22.0
2021-06-25 18:17:53,36.0,22.0
2021-06-25 18:27:53,36.0,22.6
2021-06-25 18:37:53,35.9,22.6
2021-06-25 18:47:53,35.9,22.6
2021-06-25 18:57:53,35.8,22.6
Average Hour 18,35.93333333333334,22.399999999999995
2021-06-25 19:07:53,35.8,22.6
2021-06-25 19:17:53,35.7,22.6
2021-06-25 19:27:53,35.7,22.6
2021-06-25 19:37:53,35.7,22.6
2021-06-25 19:47:53,35.6,22.6
2021-06-25 19:57:53,35.5,22.6
Average Hour 19,35.666666666666664,22.599999999999998
2021-06-25 20:07:53,35.5,22.6
2021-06-25 20:17:53,35.4,22.6
2021-06-25 20:27:53,35.3,22.6
2021-06-25 20:37:53,35.2,22.6
2021-06-25 20:47:53,35.1,23.2
2021-06-25 20:57:53,35.0,23.2
Average Hour 20,35.25,22.8
2021-06-25 21:07:53,35.0,23.2
2021-06-25 21:17:53,34.9,23.8
2021-06-25 21:27:53,34.9,23.8
2021-06-25 21:37:53,34.9,23.8
2021-06-25 21:47:53,34.8,23.7
2021-06-25 21:57:53,34.8,23.7
Average Hour 21,34.88333333333333,23.666666666666668
2021-06-25 22:07:53,34.7,23.7
2021-06-25 22:17:53,34.7,23.7
2021-06-25 22:27:53,34.6,24.3
2021-06-25 22:37:53,34.6,24.3
2021-06-25 22:47:53,34.5,24.3
2021-06-25 22:57:53,34.5,24.3
Average Hour 22,34.6,24.099999999999998
2021-06-25 23:07:53,34.4,24.9
2021-06-25 23:17:53,34.4,24.9
2021-06-25 23:27:53,34.3,24.9
2021-06-25 23:37:53,34.3,24.9
2021-06-25 23:47:53,34.2,24.9
2021-06-25 23:57:53,34.2,24.9
Average Hour 23,34.29999999999999,24.900000000000002
2021-06-26 00:07:53,34.2,24.9
2021-06-26 00:17:53,34.1,24.9
2021-06-26 00:27:53,34.1,24.9
2021-06-26 00:37:53,34.1,24.9
2021-06-26 00:47:53,34.0,24.9
2021-06-26 00:57:53,34.0,24.9
Average Hour 0,34.083333333333336,24.900000000000002
2021-06-26 01:07:53,33.9,24.9
2021-06-26 01:17:53,33.9,24.9
2021-06-26 01:27:53,33.9,24.9
2021-06-26 01:37:53,33.8,24.9
2021-06-26 01:47:53,33.8,25.5
2021-06-26 01:57:53,33.8,25.5
Average Hour 1,33.85,25.099999999999998
2021-06-26 02:07:53,33.7,25.5
2021-06-26 02:17:53,33.6,25.5
2021-06-26 02:27:53,33.6,25.4
2021-06-26 02:37:53,33.6,25.4
2021-06-26 02:47:53,33.5,25.4
2021-06-26 02:57:53,33.5,25.4
Average Hour 2,33.583333333333336,25.433333333333337
2021-06-26 03:07:53,33.4,25.4
2021-06-26 03:17:53,33.4,25.4
2021-06-26 03:27:53,33.4,24.8
2021-06-26 03:37:53,33.3,24.8
2021-06-26 03:47:53,33.3,25.4
2021-06-26 03:57:53,33.2,24.8
Average Hour 3,33.333333333333336,25.099999999999998
2021-06-26 04:07:53,33.1,24.8
2021-06-26 04:17:53,33.1,24.8
2021-06-26 04:27:53,33.1,24.8
2021-06-26 04:37:53,33.0,25.4
2021-06-26 04:47:53,33.0,25.4
2021-06-26 04:57:53,33.0,25.4
Average Hour 4,33.050000000000004,25.100000000000005
2021-06-26 05:07:53,33.0,25.4
2021-06-26 05:17:53,33.0,24.8
2021-06-26 05:27:53,32.9,25.4
2021-06-26 05:37:53,32.9,25.4
2021-06-26 05:47:53,32.8,25.4
2021-06-26 05:57:53,32.8,25.4
Average Hour 5,32.900000000000006,25.3
2021-06-26 06:07:53,32.8,25.4
2021-06-26 06:17:53,32.8,25.4
2021-06-26 06:27:53,32.8,24.8
2021-06-26 06:37:53,33.2,24.8
2021-06-26 06:47:53,33.6,24.8
2021-06-26 06:57:53,34.0,24.3
Average Hour 6,33.199999999999996,24.916666666666668
2021-06-26 07:07:53,34.5,23.7
2021-06-26 07:17:53,34.7,23.7
2021-06-26 07:27:53,35.0,23.7
2021-06-26 07:37:53,35.1,23.2
2021-06-26 07:47:53,35.2,22.6
2021-06-26 07:57:53,35.2,22.6
Average Hour 7,34.949999999999996,23.25
2021-06-26 08:07:53,35.2,22.6
2021-06-26 08:17:53,35.2,22.6
2021-06-26 08:27:53,35.1,22.6
2021-06-26 08:37:53,35.0,22.6
2021-06-26 08:47:53,35.0,22.6
2021-06-26 08:57:53,34.9,22.6
Average Hour 8,35.06666666666667,22.599999999999998
2021-06-26 09:07:53,34.9,22.6
2021-06-26 09:17:53,34.8,22.6
2021-06-26 09:27:53,34.8,22.6
2021-06-26 09:37:53,34.8,22.6
2021-06-26 09:47:53,34.7,22.6
2021-06-26 09:57:53,34.7,22.6
Average Hour 9,34.78333333333333,22.599999999999998
2021-06-26 10:07:53,34.6,22.6
2021-06-26 10:17:53,34.6,22.6
2021-06-26 10:27:53,34.6,22.6
2021-06-26 10:37:53,34.7,22.6
2021-06-26 10:47:53,34.7,22.6
2021-06-26 10:57:53,34.8,22.6
Average Hour 10,34.666666666666664,22.599999999999998
2021-06-26 11:07:53,34.8,22.6
2021-06-26 11:17:53,34.9,22.0
2021-06-26 11:27:53,34.9,22.0
2021-06-26 11:37:53,34.9,21.4
2021-06-26 11:47:53,35.0,21.4
2021-06-26 11:57:53,35.0,21.4
Average Hour 11,34.916666666666664,21.8
2021-06-26 12:07:53,35.0,21.4
2021-06-26 12:17:53,35.1,21.4
2021-06-26 12:27:53,35.1,21.4
2021-06-26 12:37:53,35.2,21.4
2021-06-26 12:47:53,35.2,21.4
2021-06-26 12:57:53,35.3,21.4
Average Hour 12,35.15,21.400000000000002
2021-06-26 13:07:53,35.4,21.4
2021-06-26 13:17:53,35.4,21.4
2021-06-26 13:27:53,35.4,21.4
2021-06-26 13:37:53,35.5,21.4
2021-06-26 13:47:53,35.5,21.4
2021-06-26 13:57:53,35.6,21.4
Average Hour 13,35.46666666666666,21.400000000000002
2021-06-26 14:07:53,35.6,21.4
2021-06-26 14:17:53,35.7,21.4
2021-06-26 14:27:53,35.7,21.4
2021-06-26 14:37:53,35.8,20.8
2021-06-26 14:47:53,35.8,20.8
2021-06-26 14:57:53,35.8,20.8
Average Hour 14,35.73333333333334,21.099999999999998
2021-06-26 15:07:53,35.8,20.8
2021-06-26 15:17:53,35.9,20.8
2021-06-26 15:27:53,35.9,20.8
2021-06-26 15:37:53,35.0,21.4
2021-06-26 15:47:53,34.8,21.4
2021-06-26 15:57:53,35.5,21.4
Average Hour 15,35.48333333333333,21.100000000000005
2021-06-26 16:07:53,35.8,21.4
2021-06-26 16:17:53,35.9,21.4
2021-06-26 16:27:53,35.9,21.4
2021-06-26 16:37:53,35.9,21.4
2021-06-26 16:47:53,35.9,21.4
2021-06-26 16:57:53,35.9,21.4
Average Hour 16,35.88333333333333,21.400000000000002
2021-06-26 17:07:53,35.9,21.4
2021-06-26 17:17:53,35.9,22.0
2021-06-26 17:27:53,35.9,22.0
2021-06-26 17:37:53,35.9,22.0
2021-06-26 17:47:53,35.8,22.6
2021-06-26 17:57:53,35.8,22.0
Average Hour 17,35.86666666666667,22.0
2021-06-26 18:07:53,35.8,22.0
2021-06-26 18:17:53,35.8,22.0
2021-06-26 18:27:53,35.7,21.4
2021-06-26 18:37:53,35.7,22.0
2021-06-26 18:47:53,35.7,22.6
2021-06-26 18:57:53,35.7,22.0
Average Hour 18,35.73333333333333,22.0
2021-06-26 19:07:53,35.7,22.0
2021-06-26 19:17:53,35.1,22.6
2021-06-26 19:27:53,35.4,22.6
2021-06-26 19:37:53,35.5,22.0
2021-06-26 19:47:53,35.4,21.4
2021-06-26 19:57:53,35.4,21.4
Average Hour 19,35.41666666666667,22.0
2021-06-26 20:07:53,35.3,21.4
2021-06-26 20:17:53,35.3,20.8
2021-06-26 20:27:53,35.3,20.2
2021-06-26 20:37:53,35.2,20.2
2021-06-26 20:47:53,35.2,20.2
2021-06-26 20:57:53,34.5,21.4
Average Hour 20,35.13333333333333,20.700000000000003
2021-06-26 21:07:53,34.6,22.6
2021-06-26 21:17:53,34.8,22.6
2021-06-26 21:27:53,34.8,22.6
2021-06-26 21:37:53,34.7,22.5
2021-06-26 21:47:53,34.7,22.5
2021-06-26 21:57:53,34.6,22.5
Average Hour 21,34.7,22.55
2021-06-26 22:07:53,34.6,22.5
2021-06-26 22:17:53,34.5,22.5
2021-06-26 22:27:53,34.5,22.5
2021-06-26 22:37:53,34.4,23.1
2021-06-26 22:47:53,34.4,22.5
2021-06-26 22:57:53,34.3,22.5
Average Hour 22,34.449999999999996,22.599999999999998
2021-06-26 23:07:53,34.3,23.1
2021-06-26 23:17:53,34.3,23.7
2021-06-26 23:27:53,34.2,23.7
2021-06-26 23:37:53,34.2,23.7
2021-06-26 23:47:53,34.1,23.7
2021-06-26 23:57:53,34.1,23.7
Average Hour 23,34.199999999999996,23.599999999999998
2021-06-27 00:07:53,34.1,23.7
2021-06-27 00:17:53,34.0,23.7
2021-06-27 00:27:53,34.0,23.7
2021-06-27 00:37:53,33.9,23.7
2021-06-27 00:47:53,33.9,23.7
2021-06-27 00:57:53,33.9,23.7
Average Hour 0,33.96666666666667,23.7
2021-06-27 01:07:53,33.8,23.7
2021-06-27 01:17:53,33.8,23.7
2021-06-27 01:27:53,33.7,23.7
2021-06-27 01:37:53,33.7,23.7
2021-06-27 01:47:53,33.7,23.7
2021-06-27 01:57:53,33.6,23.7
Average Hour 1,33.71666666666666,23.7
2021-06-27 02:07:53,33.6,23.7
2021-06-27 02:17:53,33.5,23.7
2021-06-27 02:27:53,33.5,23.7
2021-06-27 02:37:53,33.4,23.6
2021-06-27 02:47:53,33.4,23.6
2021-06-27 02:57:53,33.3,23.6
Average Hour 2,33.449999999999996,23.649999999999995
2021-06-27 03:07:53,33.3,23.6
2021-06-27 03:17:53,33.3,23.6
2021-06-27 03:27:53,33.2,23.6
2021-06-27 03:37:53,33.2,23.6
2021-06-27 03:47:53,33.2,23.6
2021-06-27 03:57:53,33.1,23.6
Average Hour 3,33.21666666666666,23.599999999999998
2021-06-27 04:07:53,33.1,23.6
2021-06-27 04:17:53,33.0,23.6
2021-06-27 04:27:53,33.0,23.6
2021-06-27 04:37:53,33.0,23.6
2021-06-27 04:47:53,33.0,23.6
2021-06-27 04:57:53,33.0,23.6
Average Hour 4,33.016666666666666,23.599999999999998
2021-06-27 05:07:53,32.9,23.6
2021-06-27 05:17:53,32.8,24.2
2021-06-27 05:27:53,32.8,24.2
2021-06-27 05:37:53,32.7,24.2
2021-06-27 05:47:53,32.7,24.2
2021-06-27 05:57:53,32.7,24.8
Average Hour 5,32.76666666666666,24.200000000000003
2021-06-27 06:07:53,32.7,24.8
2021-06-27 06:17:53,32.7,24.8
2021-06-27 06:27:53,32.7,24.2
2021-06-27 06:37:53,32.8,24.8
2021-06-27 06:47:53,33.0,24.2
2021-06-27 06:57:53,33.0,23.6
Average Hour 6,32.81666666666667,24.400000000000002
2021-06-27 07:07:53,33.1,23.6
2021-06-27 07:17:53,33.6,23.7
2021-06-27 07:27:53,33.7,23.7
2021-06-27 07:37:53,33.8,23.7
2021-06-27 07:47:53,33.6,23.7
2021-06-27 07:57:53,33.9,23.7
Average Hour 7,33.61666666666667,23.683333333333334
2021-06-27 08:07:53,33.7,23.7
2021-06-27 08:17:53,34.2,23.7
2021-06-27 08:27:53,34.0,23.1
2021-06-27 08:37:53,34.4,22.5
2021-06-27 08:47:53,34.3,22.5
2021-06-27 08:57:53,34.3,22.5
Average Hour 8,34.150000000000006,23.0
2021-06-27 09:07:53,34.2,22.5
2021-06-27 09:17:53,34.2,22.5
2021-06-27 09:27:53,34.3,22.5
2021-06-27 09:37:53,34.2,22.5
2021-06-27 09:47:53,34.2,22.5
2021-06-27 09:57:53,34.1,22.5
Average Hour 9,34.2,22.5
2021-06-27 10:07:53,34.1,23.1
2021-06-27 10:17:53,34.1,22.5
2021-06-27 10:27:53,34.2,22.5
2021-06-27 10:37:53,34.3,22.5
2021-06-27 10:47:53,34.4,22.5
2021-06-27 10:57:53,34.6,22.5
Average Hour 10,34.28333333333333,22.599999999999998
2021-06-27 11:07:53,34.6,22.5
2021-06-27 11:17:53,34.6,22.5
2021-06-27 11:27:53,34.6,22.5
2021-06-27 11:37:53,34.6,22.5
2021-06-27 11:47:53,34.5,22.5
2021-06-27 11:57:53,34.5,22.5
Average Hour 11,34.56666666666667,22.5
2021-06-27 12:07:53,34.8,22.6
2021-06-27 12:17:53,34.7,22.5
2021-06-27 12:27:53,34.8,22.0
2021-06-27 12:37:53,35.0,22.0
2021-06-27 12:47:53,35.1,21.4
2021-06-27 12:57:53,35.3,21.4
Average Hour 12,34.949999999999996,21.983333333333334
2021-06-27 13:07:53,35.4,21.4
2021-06-27 13:17:53,35.5,21.4
2021-06-27 13:27:53,35.6,21.4
2021-06-27 13:37:53,35.7,21.4
2021-06-27 13:47:53,35.8,21.4
2021-06-27 13:57:53,35.8,20.8
Average Hour 13,35.63333333333333,21.3
2021-06-27 14:07:53,35.8,20.2
2021-06-27 14:17:53,35.8,20.2
2021-06-27 14:27:53,35.7,20.2
2021-06-27 14:37:53,35.8,20.2
2021-06-27 14:47:53,35.8,20.2
2021-06-27 14:57:53,35.8,20.2
Average Hour 14,35.78333333333333,20.2
2021-06-27 15:07:53,36.0,20.2
2021-06-27 15:17:53,35.9,20.2
2021-06-27 15:27:53,35.9,20.2
2021-06-27 15:37:53,36.0,20.2
2021-06-27 15:47:53,36.0,20.2
2021-06-27 15:57:53,36.0,20.2
Average Hour 15,35.96666666666667,20.2
2021-06-27 16:07:53,35.9,20.2
2021-06-27 16:17:53,36.0,20.2
2021-06-27 16:27:53,36.1,20.2
2021-06-27 16:37:53,36.0,20.2
2021-06-27 16:47:53,36.1,20.2
2021-06-27 16:57:53,36.2,20.2
Average Hour 16,36.050000000000004,20.2
2021-06-27 17:07:53,36.2,20.2
2021-06-27 17:17:53,36.2,20.2
2021-06-27 17:27:53,36.2,20.2
2021-06-27 17:37:53,36.2,20.2
2021-06-27 17:47:53,36.0,20.2
2021-06-27 17:57:53,36.0,20.2
Average Hour 17,36.13333333333333,20.2
2021-06-27 18:07:53,35.9,20.2
2021-06-27 18:17:53,35.8,20.8
2021-06-27 18:27:53,35.7,20.8
2021-06-27 18:37:53,35.7,21.4
2021-06-27 18:47:53,35.6,21.4
2021-06-27 18:57:53,35.5,21.4
Average Hour 18,35.699999999999996,21.0
2021-06-27 19:07:53,35.4,21.4
2021-06-27 19:17:53,35.4,21.4
2021-06-27 19:27:53,35.5,21.4
2021-06-27 19:37:53,35.4,21.4
2021-06-27 19:47:53,35.3,22.0
2021-06-27 19:57:53,35.3,22.6
Average Hour 19,35.38333333333333,21.7
2021-06-27 20:07:53,35.2,22.6
2021-06-27 20:17:53,35.1,22.6
2021-06-27 20:27:53,35.0,22.6
2021-06-27 20:37:53,35.0,22.6
2021-06-27 20:47:53,34.9,22.6
2021-06-27 20:57:53,34.9,22.6
Average Hour 20,35.01666666666667,22.599999999999998
2021-06-27 21:07:53,34.8,22.6
2021-06-27 21:17:53,34.8,23.2
2021-06-27 21:27:53,34.8,23.1
2021-06-27 21:37:53,34.7,23.7
2021-06-27 21:47:53,34.7,23.7
2021-06-27 21:57:53,34.7,23.7
Average Hour 21,34.75,23.333333333333332
2021-06-27 22:07:53,34.6,23.7
2021-06-27 22:17:53,34.6,23.7
2021-06-27 22:27:53,34.6,23.7
2021-06-27 22:37:53,34.5,23.7
2021-06-27 22:47:53,34.5,23.7
2021-06-27 22:57:53,34.4,23.7
Average Hour 22,34.53333333333334,23.7
2021-06-27 23:07:53,34.4,23.7
2021-06-27 23:17:53,34.4,23.7
2021-06-27 23:27:53,34.4,23.7
2021-06-27 23:37:53,34.3,23.7
2021-06-27 23:47:53,34.3,23.7
2021-06-27 23:57:53,34.2,24.3
Average Hour 23,34.333333333333336,23.8
2021-06-28 00:07:53,34.2,24.9
2021-06-28 00:17:53,34.2,24.9
2021-06-28 00:27:53,34.1,24.9
2021-06-28 00:37:53,34.1,24.9
2021-06-28 00:47:53,34.1,24.9
2021-06-28 00:57:53,34.0,24.9
Average Hour 0,34.11666666666667,24.900000000000002
2021-06-28 01:07:53,34.0,24.9
2021-06-28 01:17:53,34.0,24.9
2021-06-28 01:27:53,34.0,24.9
2021-06-28 01:37:53,33.9,24.9
2021-06-28 01:47:53,33.9,24.9
2021-06-28 01:57:53,33.9,24.9
Average Hour 1,33.95,24.900000000000002
2021-06-28 02:07:53,33.8,24.9
2021-06-28 02:17:53,33.8,24.9
2021-06-28 02:27:53,33.7,24.9
2021-06-28 02:37:53,33.7,24.9
2021-06-28 02:47:53,33.7,24.9
2021-06-28 02:57:53,33.7,24.9
Average Hour 2,33.73333333333333,24.900000000000002
2021-06-28 03:07:53,33.6,25.4
2021-06-28 03:17:53,33.6,25.4
2021-06-28 03:27:53,33.5,25.4
2021-06-28 03:37:53,33.5,25.4
2021-06-28 03:47:53,33.5,25.4
2021-06-28 03:57:53,33.4,25.4
Average Hour 3,33.516666666666666,25.400000000000002
2021-06-28 04:07:53,33.4,26.0
2021-06-28 04:17:53,33.4,26.0
2021-06-28 04:27:53,33.3,26.0
2021-06-28 04:37:53,33.3,26.0
2021-06-28 04:47:53,33.2,26.0
2021-06-28 04:57:53,33.2,26.0
Average Hour 4,33.29999999999999,26.0
2021-06-28 05:07:53,33.1,26.0
2021-06-28 05:17:53,33.1,26.0
2021-06-28 05:27:53,33.1,26.0
2021-06-28 05:37:53,33.0,26.0
2021-06-28 05:47:53,33.0,26.0
2021-06-28 05:57:53,33.0,26.0
Average Hour 5,33.050000000000004,26.0
2021-06-28 06:07:53,33.0,26.0
2021-06-28 06:17:53,33.0,26.0
2021-06-28 06:27:53,33.0,26.0
2021-06-28 06:37:53,33.0,26.0
2021-06-28 06:47:53,33.6,26.0
2021-06-28 06:57:53,33.8,24.9
Average Hour 6,33.23333333333333,25.816666666666666
2021-06-28 07:07:53,34.2,24.9
2021-06-28 07:17:53,34.5,24.9
2021-06-28 07:27:53,34.8,24.9
2021-06-28 07:37:53,35.0,23.7
2021-06-28 07:47:53,35.2,23.8
2021-06-28 07:57:53,35.2,23.8
Average Hour 7,34.81666666666666,24.333333333333332
2021-06-28 08:07:53,35.3,23.8
2021-06-28 08:17:53,35.2,23.8
2021-06-28 08:27:53,35.2,23.8
2021-06-28 08:37:53,35.2,23.8
2021-06-28 08:47:53,35.1,23.8
2021-06-28 08:57:53,35.1,23.8
Average Hour 8,35.18333333333333,23.8
2021-06-28 09:07:53,35.1,23.8
2021-06-28 09:17:53,35.0,23.8
2021-06-28 09:27:53,34.9,23.8
2021-06-28 09:37:53,34.9,23.8
2021-06-28 09:47:53,34.9,23.8
2021-06-28 09:57:53,34.8,23.8
Average Hour 9,34.93333333333334,23.8
2021-06-28 10:07:53,34.8,23.8
2021-06-28 10:17:53,34.8,23.8
2021-06-28 10:27:53,34.9,23.8
2021-06-28 10:37:53,34.9,23.2
2021-06-28 10:47:53,35.0,23.2
2021-06-28 10:57:53,35.0,22.6
Average Hour 10,34.9,23.400000000000002
2021-06-28 11:07:53,35.1,22.6
2021-06-28 11:17:53,35.1,22.6
2021-06-28 11:27:53,35.2,22.6
2021-06-28 11:37:53,35.2,22.6
2021-06-28 11:47:53,35.3,22.6
2021-06-28 11:57:53,35.4,22.0
Average Hour 11,35.216666666666676,22.5
2021-06-28 12:07:53,35.5,21.4
2021-06-28 12:17:53,35.5,21.4
2021-06-28 12:27:53,35.6,21.4
2021-06-28 12:37:53,35.7,21.4
2021-06-28 12:47:53,35.8,21.4
2021-06-28 12:57:53,35.9,21.4
Average Hour 12,35.66666666666667,21.400000000000002
2021-06-28 13:07:53,35.9,21.4
2021-06-28 13:17:53,35.9,20.8
2021-06-28 13:27:53,35.9,20.8
2021-06-28 13:37:53,36.0,20.2
2021-06-28 13:47:53,36.0,20.2
2021-06-28 13:57:53,36.0,20.2
Average Hour 13,35.949999999999996,20.6
2021-06-28 14:07:53,36.0,20.2
2021-06-28 14:17:53,36.0,20.2
2021-06-28 14:27:53,36.0,20.2
2021-06-28 14:37:53,36.0,20.2
2021-06-28 14:47:53,36.1,20.2
2021-06-28 14:57:53,36.1,20.2
Average Hour 14,36.03333333333333,20.2
2021-06-28 15:07:53,36.1,19.6
2021-06-28 15:17:53,36.1,19.6
2021-06-28 15:27:53,36.1,19.6
2021-06-28 15:37:53,36.1,19.0
2021-06-28 15:47:53,36.2,19.6
2021-06-28 15:57:53,36.2,19.6
Average Hour 15,36.13333333333333,19.5
2021-06-28 16:07:53,36.0,20.2
2021-06-28 16:17:53,36.0,20.2
2021-06-28 16:27:53,36.0,20.2
2021-06-28 16:37:53,36.2,20.2
2021-06-28 16:47:53,36.2,20.2
2021-06-28 16:57:53,36.2,20.2
Average Hour 16,36.099999999999994,20.2
2021-06-28 17:07:53,36.2,20.2
2021-06-28 17:17:53,36.2,20.2
2021-06-28 17:27:53,36.0,20.2
2021-06-28 17:37:53,36.1,20.2
2021-06-28 17:47:53,36.2,20.2
2021-06-28 17:57:53,36.2,20.2
Average Hour 17,36.15,20.2
2021-06-28 18:07:53,36.2,20.2
2021-06-28 18:17:53,36.2,20.2
2021-06-28 18:27:53,36.1,20.2
2021-06-28 18:37:53,36.2,20.2
2021-06-28 18:47:53,35.4,19.0
2021-06-28 18:57:53,35.3,17.8
Average Hour 18,35.9,19.599999999999998
2021-06-28 19:07:53,35.1,17.8
2021-06-28 19:17:53,35.0,17.8
2021-06-28 19:27:53,35.0,17.7
2021-06-28 19:37:53,34.9,19.0
2021-06-28 19:47:53,34.8,19.0
2021-06-28 19:57:53,34.7,19.0
Average Hour 19,34.916666666666664,18.383333333333333
2021-06-28 20:07:53,34.6,18.9
2021-06-28 20:17:53,34.5,18.9
2021-06-28 20:27:53,34.5,19.5
2021-06-28 20:37:53,34.4,20.1
2021-06-28 20:47:53,34.4,20.1
2021-06-28 20:57:53,34.3,20.1
Average Hour 20,34.449999999999996,19.599999999999998
